image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
10-3-005-01_郷松橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\10-3-005-01_郷松橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、全体的にひびわれやうきが見られる。防護柵も表面的な腐食が見られる。状況に応じて対策を行うことが望ましい。前回点検：Ⅱ今回点検：Ⅱ",122,鋼部材は経年変化により防食機能が劣化し著しい腐食による板厚減少、層状?離、膨張が認められる。　　　　　　　　　　　　　　　中でもデッキプレート接合部及び支承付近の主桁は著しく、前回調査の孔食部分は補強されているが、全体的に防食機能の向上を図るため維持塗装を行う必要がある。,136,0.6820369
18-2-078-01_巣垣橋_PIC030,data\image_text_inspect_n10789\rank_c_images_n10789\18-2-078-01_巣垣橋_PIC030.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、全体的にひびわれやうきが見られる。防護柵もあり、前回点検から変化はないと判断する。次回点検時に進行度を確認する必要がある。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。",165,主桁にうき・断面減少を伴う鉄筋露出、横桁に鉄筋露出、床版に鉄筋露出が見られる。鉄筋の被り不足及び中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られるため、経過観察を行い、状況により補修を行う。,101,0.6817776
341323_堀・片地線2号橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\341323_堀・片地線2号橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁にひびわれ(W=0.15mm)・鉄筋露出、間詰めに鉄筋露出が見られる。ひびわれに錆汁は見られず、その他の損傷は局所的なため、経過観察を行い、状況により補修を行う。前回点検時からうきに進展が見られる。ひびわれに錆汁は見られず、その他の損傷は局所的なため、経過観察を行い、状況により補修を行う。",216,舗装にコア抜き痕と思われｒうポットホールが見られる。舗装に60mm程度の段差が見られる。防護柵上部に腐食が見られる。,58,0.50353307
03-1-005-01_光円寺橋_PIC050,data\image_text_inspect_n10789\rank_c_images_n10789\03-1-005-01_光円寺橋_PIC050.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、全体的にひびわれやうきも見られる。旧排水管周りは土砂つまりが生じており、防護柵基礎も洗堀してある。状況に応じて対策を行うことが望ましい。前回点検：Ⅱ今回点検：Ⅱ",138,支承・ナットに著しい腐食による膨張、ナットに断面欠損が見られる。支承の著しい腐食は、支承の性能低下となるため、早期に措置が必要である。,67,0.6026243
18-1-063-02_上村田戸線1号橋_PIC031,data\image_text_inspect_n10789\rank_c_images_n10789\18-1-063-02_上村田戸線1号橋_PIC031.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、全体的にひびわれやうきが見られる。防護柵も同様であり、必要に応じて修理する必要がある。前回点検：Ⅱ今回点検：Ⅱ(Ⅰ)補修予定：N",122,舗装にひびわれ、防護柵に複数の鉄筋露出が見られる。舗装のひびわれは浸透水として桁下への水の供給源となっている。前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。,103,0.70466816
06-1-001-01_栗林橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\06-1-001-01_栗林橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、全体的にひびわれやうきが見られる。防護柵も同様であり、必要に応じて修理する必要がある。前回点検：Ⅱ今回点検：Ⅱ N（次回）",119,主桁、横桁、床版の浮き、鉄筋露出は経年劣化や舗装、伸縮装置からの漏水が起因しているものと思われる。,49,0.64418805
18-2-114-01_うつか橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\18-2-114-01_うつか橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、間詰めからの遊離石灰なども見られる。経過観察を行い、状況により補修を行う。前回点検時から進展は見られない。",111,橋脚に鉄筋露出が複数発生している。　　　　　　上部構造の舗装より雨水が浸透していると思われため内部の鋼材腐食の可能性があり詳細調査を経て状況に応じた補修および対策が必要である。,88,0.7664258
19-3-311-02_中間丈橋_PIC052,data\image_text_inspect_n10789\rank_c_images_n10789\19-3-311-02_中間丈橋_PIC052.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、間詰めからの遊離石灰なども見られる。経過観察を行い、状況により補修を行う。前回点検時から進展は見られない。",111,支承部のボルトに腐食、脱落が見られる。,19,0.61478686
17-1-014-01_飛石橋_PIC064,data\image_text_inspect_n10789\rank_c_images_n10789\17-1-014-01_飛石橋_PIC064.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、間詰めからの遊離石灰なども見られる。予防保全の観点から，「状況に応じて対策を行うことが望ましい」状態である。前回点検：Ⅱ今回点検：Ⅱ N（必要に応じて）",134,添架物の保護管に破損・孔食・取付金具全体の表面的な腐食、橋台前面の石積基礎に洗堀が見られる。経過観察を行い、状況により補修を行う。,65,0.77162135
03-3-039-01_岡本橋_PIC060,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-039-01_岡本橋_PIC060.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁にひびわれ(W=0.15mm)・鉄筋露出、間詰めに鉄筋露出が見られる。ひびわれに錆汁は見られず、その他の損傷は局所的なため、経過観察を行い、状況により補修を行う。前回点検時からうきに若干進展が見られる。鉄筋露出は断面修復等の対策が必要である。",192,舗装の段差、土砂堆積、伸縮部の土砂詰り、地覆の鉄筋露出は経年劣化による中性化と車両通行時の衝撃が起因していると推測される。防護柵の防食機能の劣化は経年劣化が原因と推測される。,87,0.60394263
03-3-017-01_薮小路橋_PIC034,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-017-01_薮小路橋_PIC034.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・鉄筋露出、横桁にうき・鉄筋露出、間詰めに空洞が見られる。ひびわれは、ASRや被り不足が原因と考えられる。前回点検からうきに進展が見られるため、経過観察を行い、状況により補修を行う。間詰め部で発生したみんな溶け出しは局所的であったが、必要に応じて断面修復等の補修が望ましい。",197,舗装に段差(h=30mm)、伸縮装置に目地板の脱落・変形、地覆にひびわれ(最大W=0.3mm)・鉄筋露出・剥離、防護柵に表面的な腐食・塗装劣化、笠木プレートに腐食による破断、排水桝に著しい土砂詰り、排水パイプに腐食による板厚減少が見られる。舗装の段差、排水桝の土砂詰りは、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,178,0.7126688
08-3-017-01_大塚橋_PIC057,data\image_text_inspect_n10789\rank_c_images_n10789\08-3-017-01_大塚橋_PIC057.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・鉄筋露出、横桁にうき・鉄筋露出、間詰めに空洞が見られる。ひびわれは、ASRや被り不足が原因と考えられる。前回点検からうきに進展が見られるため、経過観察を行い、状況により補修を行う。Re:間詰め部の空洞，経過観察を行う。",170,護岸天端のひび割れは乾燥収縮による経年劣化が原因と推測される。,31,0.6295373
17-2-013-03_引野橋_PIC018,data\image_text_inspect_n10789\rank_c_images_n10789\17-2-013-03_引野橋_PIC018.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たな鉄筋露出となっている。地覆（親柱）も大きく欠損しており、部分的にうきや錆汁を伴う遊離石灰が見られる。また、高欄に局所的なひびわれ、著しい土砂堆積が見られる。車両等通行時に支障が生じる可能性があるため必要に応じて止水機能の向上を図り、補修する必要がある。",211,コンクリート舗装にひびわれ(最大W=2mm)・格子状のひびわれ・欠損・段差(最大h=50mm)、地覆にうき・鉄筋露出、防護柵に表面的な腐食・孔食・変形・ボルトのゆるみ・脱落、排水桝の目皿に欠損が見られる。舗装の段差・防護柵のポルトのゆるみ・脱落は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,166,0.7315658
15-1-006-01_江良橋_PIC024,data\image_text_inspect_n10789\rank_c_images_n10789\15-1-006-01_江良橋_PIC024.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁にひびわれ(W=0.15mm)・鉄筋露出、間詰めに鉄筋露出が見られる。ひびわれは、施工初期の乾燥収縮や温度、鉄筋露出は、被り不足が原因と考えられる。前回点検からうきに進展が見られるため、経過観察を行い、状況により補修を行う。うきに進展はないであれば、次回点検時に状況の確認を行う。床版については、健全である。",225,舗装、伸縮装置のひび割れから雨水浸透の恐れがある。止水機能の向上を行うのが望ましい。,42,0.4577959
